,Speed: 7,Speed: 14,Speed: 21
881,10210.4,2031.9,1102.66
882,10212.6,2033.19,1103.48
883,10214.9,2034.48,1104.3
884,10217.1,2035.77,1105.12
885,10219.3,2037.06,1105.94
886,10221.4,2038.35,1106.76
887,10223.6,2039.64,1107.58
888,10225.8,2040.92,1108.39
889,10227.9,2042.2,1109.21
890,10230.1,2043.49,1110.02
891,10232.2,2044.76,1110.84
892,10234.3,2046.04,1111.65
893,10236.4,2047.32,1112.46
894,10238.5,2048.59,1113.28
895,10240.6,2049.86,1114.09
896,10242.7,2051.13,1114.9
897,10244.7,2052.4,1115.71
898,10246.8,2053.67,1116.52
899,10248.8,2054.94,1117.32
900,10250.9,2056.2,1118.13
901,10252.9,2057.46,1118.94
902,10254.9,2058.72,1119.74
903,10256.9,2059.98,1120.55
904,10258.9,2061.24,1121.35
905,10260.8,2062.49,1122.16
906,10262.8,2063.75,1122.96
907,10264.8,2065,1123.76
908,10266.7,2066.25,1124.56
909,10268.6,2067.5,1125.36
910,10270.6,2068.74,1126.16
911,10272.5,2069.99,1126.96
912,10274.4,2071.23,1127.76
913,10276.3,2072.48,1128.55
914,10278.1,2073.72,1129.35
915,10280,2074.95,1130.14
916,10281.9,2076.19,1130.94
917,10283.7,2077.43,1131.73
918,10285.5,2078.66,1132.52
919,10287.4,2079.89,1133.32
920,10289.2,2081.12,1134.11
921,10291,2082.35,1134.9
922,10292.8,2083.58,1135.69
923,10294.6,2084.8,1136.48
924,10296.3,2086.03,1137.26
925,10298.1,2087.25,1138.05
926,10299.8,2088.47,1138.84
927,10301.6,2089.69,1139.62
928,10303.3,2090.9,1140.41
929,10305,2092.12,1141.19
930,10306.7,2093.33,1141.98
931,10308.4,2094.54,1142.76
932,10310.1,2095.76,1143.54
933,10311.8,2096.96,1144.32
934,10313.5,2098.17,1145.1
935,10315.1,2099.38,1145.88
936,10316.8,2100.58,1146.66
937,10318.4,2101.78,1147.44
938,10320.1,2102.98,1148.21
939,10321.7,2104.18,1148.99
940,10323.3,2105.38,1149.77
941,10324.9,2106.57,1150.54
942,10326.5,2107.77,1151.31
943,10328,2108.96,1152.09
944,10329.6,2110.15,1152.86
945,10331.2,2111.34,1153.63
946,10332.7,2112.53,1154.4
947,10334.3,2113.71,1155.17
948,10335.8,2114.9,1155.94
949,10337.3,2116.08,1156.71
950,10338.8,2117.26,1157.48
951,10340.3,2118.44,1158.24
952,10341.8,2119.62,1159.01
953,10343.3,2120.79,1159.78
954,10344.7,2121.97,1160.54
955,10346.2,2123.14,1161.3
956,10347.6,2124.31,1162.07
957,10349.1,2125.48,1162.83
958,10350.5,2126.65,1163.59
959,10351.9,2127.82,1164.35
960,10353.3,2128.98,1165.11
961,10354.7,2130.14,1165.87
962,10356.1,2131.31,1166.63
963,10357.5,2132.47,1167.39
964,10358.9,2133.62,1168.14
965,10360.2,2134.78,1168.9
966,10361.6,2135.94,1169.65
967,10362.9,2137.09,1170.41
968,10364.3,2138.24,1171.16
969,10365.6,2139.39,1171.92
970,10366.9,2140.54,1172.67
971,10368.2,2141.69,1173.42
972,10369.5,2142.83,1174.17
973,10370.8,2143.98,1174.92
974,10372.1,2145.12,1175.67
975,10373.3,2146.26,1176.42
976,10374.6,2147.4,1177.17
977,10375.8,2148.54,1177.91
978,10377.1,2149.67,1178.66
979,10378.3,2150.81,1179.4
980,10379.5,2151.94,1180.15
981,10380.7,2153.07,1180.89
982,10381.9,2154.2,1181.63
983,10383.1,2155.33,1182.38
984,10384.3,2156.46,1183.12
985,10385.5,2157.58,1183.86
986,10386.6,2158.71,1184.6
987,10387.8,2159.83,1185.34
988,10388.9,2160.95,1186.08
989,10390.1,2162.07,1186.81
990,10391.2,2163.18,1187.55
991,10392.3,2164.3,1188.29
992,10393.4,2165.41,1189.02
993,10394.5,2166.53,1189.76
994,10395.6,2167.64,1190.49
995,10396.7,2168.75,1191.22
996,10397.7,2169.85,1191.96
997,10398.8,2170.96,1192.69
998,10399.9,2172.07,1193.42
999,10400.9,2173.17,1194.15
1000,10401.9,2174.27,1194.88
1001,10403,2175.37,1195.61
1002,10404,2176.47,1196.33
1003,10405,2177.57,1197.06
1004,10406,2178.66,1197.79
1005,10407,2179.76,1198.51
1006,10408,2180.85,1199.24
1007,10408.9,2181.94,1199.96
1008,10409.9,2183.03,1200.69
1009,10410.8,2184.12,1201.41
1010,10411.8,2185.2,1202.13
1011,10412.7,2186.29,1202.85
1012,10413.7,2187.37,1203.57
1013,10414.6,2188.45,1204.29
1014,10415.5,2189.53,1205.01
1015,10416.4,2190.61,1205.73
1016,10417.3,2191.69,1206.44
1017,10418.2,2192.76,1207.16
1018,10419,2193.84,1207.88
1019,10419.9,2194.91,1208.59
1020,10420.8,2195.98,1209.31
1021,10421.6,2197.05,1210.02
1022,10422.5,2198.12,1210.73
1023,10423.3,2199.18,1211.44
1024,10424.1,2200.25,1212.16
1025,10424.9,2201.31,1212.87
1026,10425.7,2202.37,1213.58
1027,10426.5,2203.43,1214.29
1028,10427.3,2204.49,1214.99
1029,10428.1,2205.55,1215.7
1030,10428.9,2206.6,1216.41
1031,10429.6,2207.66,1217.11
1032,10430.4,2208.71,1217.82
1033,10431.1,2209.76,1218.52
1034,10431.9,2210.81,1219.23
1035,10432.6,2211.86,1219.93
1036,10433.3,2212.91,1220.63
1037,10434,2213.95,1221.34
1038,10434.8,2215,1222.04
1039,10435.4,2216.04,1222.74
1040,10436.1,2217.08,1223.44
1041,10436.8,2218.12,1224.13
1042,10437.5,2219.16,1224.83
1043,10438.2,2220.19,1225.53
1044,10438.8,2221.23,1226.23
1045,10439.5,2222.26,1226.92
1046,10440.1,2223.29,1227.62
1047,10440.7,2224.32,1228.31
1048,10441.4,2225.35,1229
1049,10442,2226.38,1229.7
1050,10442.6,2227.4,1230.39
1051,10443.2,2228.43,1231.08
1052,10443.8,2229.45,1231.77
1053,10444.3,2230.47,1232.46
1054,10444.9,2231.49,1233.15
1055,10445.5,2232.51,1233.84
1056,10446,2233.53,1234.53
1057,10446.6,2234.54,1235.21
1058,10447.1,2235.56,1235.9
1059,10447.7,2236.57,1236.58
1060,10448.2,2237.58,1237.27
1061,10448.7,2238.59,1237.95
1062,10449.2,2239.6,1238.64
1063,10449.7,2240.6,1239.32
1064,10450.2,2241.61,1240
1065,10450.7,2242.61,1240.68
1066,10451.2,2243.62,1241.36
1067,10451.7,2244.62,1242.04
1068,10452.1,2245.62,1242.72
1069,10452.6,2246.61,1243.4
1070,10453,2247.61,1244.08
1071,10453.5,2248.61,1244.75
1072,10453.9,2249.6,1245.43
1073,10454.3,2250.59,1246.1
1074,10454.7,2251.58,1246.78
1075,10455.1,2252.57,1247.45
1076,10455.5,2253.56,1248.13
1077,10455.9,2254.54,1248.8
1078,10456.3,2255.53,1249.47
1079,10456.7,2256.51,1250.14
1080,10457.1,2257.49,1250.81
1081,10457.4,2258.47,1251.48
1082,10457.8,2259.45,1252.15
1083,10458.1,2260.43,1252.82
1084,10458.5,2261.41,1253.48
1085,10458.8,2262.38,1254.15
1086,10459.1,2263.36,1254.82
1087,10459.4,2264.33,1255.48
1088,10459.8,2265.3,1256.15
1089,10460.1,2266.27,1256.81
1090,10460.4,2267.23,1257.47
1091,10460.6,2268.2,1258.14
1092,10460.9,2269.16,1258.8
1093,10461.2,2270.13,1259.46
1094,10461.5,2271.09,1260.12
1095,10461.7,2272.05,1260.78
1096,10462,2273.01,1261.44
1097,10462.2,2273.97,1262.09
1098,10462.4,2274.92,1262.75
1099,10462.7,2275.88,1263.41
1100,10462.9,2276.83,1264.06
1101,10463.1,2277.78,1264.72
1102,10463.3,2278.73,1265.37
1103,10463.5,2279.68,1266.03
1104,10463.7,2280.63,1266.68
1105,10463.9,2281.57,1267.33
1106,10464.1,2282.52,1267.98
1107,10464.2,2283.46,1268.64
1108,10464.4,2284.4,1269.29
1109,10464.5,2285.35,1269.93
1110,10464.7,2286.28,1270.58
1111,10464.8,2287.22,1271.23
1112,10465,2288.16,1271.88
1113,10465.1,2289.09,1272.53
1114,10465.2,2290.03,1273.17
1115,10465.3,2290.96,1273.82
1116,10465.4,2291.89,1274.46
1117,10465.5,2292.82,1275.1
1118,10465.6,2293.75,1275.75
1119,10465.7,2294.67,1276.39
1120,10465.8,2295.6,1277.03
1121,10465.8,2296.52,1277.67
1122,10465.9,2297.44,1278.31
1123,10466,2298.37,1278.95
1124,10466,2299.28,1279.59
1125,10466.1,2300.2,1280.23
1126,10466.1,2301.12,1280.87
1127,10466.1,2302.04,1281.5
1128,10466.1,2302.95,1282.14
1129,10466.1,2303.86,1282.77
1130,10466.2,2304.77,1283.41
1131,10466.2,2305.68,1284.04
1132,10466.1,2306.59,1284.68
1133,10466.1,2307.5,1285.31
1134,10466.1,2308.4,1285.94
1135,10466.1,2309.31,1286.57
1136,10466,2310.21,1287.2
1137,10466,2311.11,1287.83
1138,10466,2312.01,1288.46
1139,10465.9,2312.91,1289.09
1140,10465.8,2313.81,1289.72
1141,10465.8,2314.71,1290.34
1142,10465.7,2315.6,1290.97
1143,10465.6,2316.49,1291.6
1144,10465.5,2317.39,1292.22
1145,10465.4,2318.28,1292.84
1146,10465.3,2319.17,1293.47
1147,10465.2,2320.05,1294.09
1148,10465.1,2320.94,1294.71
1149,10465,2321.82,1295.33
1150,10464.9,2322.71,1295.96
1151,10464.7,2323.59,1296.58
1152,10464.6,2324.47,1297.19
1153,10464.4,2325.35,1297.81
1154,10464.3,2326.23,1298.43
1155,10464.1,2327.11,1299.05
1156,10463.9,2327.98,1299.66
1157,10463.8,2328.86,1300.28
1158,10463.6,2329.73,1300.9
1159,10463.4,2330.6,1301.51
1160,10463.2,2331.47,1302.12
1161,10463,2332.34,1302.74
1162,10462.8,2333.21,1303.35
1163,10462.6,2334.07,1303.96
1164,10462.4,2334.94,1304.57
1165,10462.1,2335.8,1305.18
1166,10461.9,2336.67,1305.79
1167,10461.7,2337.53,1306.4
1168,10461.4,2338.39,1307.01
1169,10461.2,2339.24,1307.62
1170,10460.9,2340.1,1308.22
1171,10460.7,2340.96,1308.83
1172,10460.4,2341.81,1309.44
1173,10460.1,2342.66,1310.04
1174,10459.8,2343.52,1310.64
1175,10459.5,2344.37,1311.25
1176,10459.2,2345.21,1311.85
1177,10458.9,2346.06,1312.45
1178,10458.6,2346.91,1313.05
1179,10458.3,2347.75,1313.65
1180,10458,2348.6,1314.25
1181,10457.7,2349.44,1314.85
1182,10457.3,2350.28,1315.45
1183,10457,2351.12,1316.05
1184,10456.6,2351.96,1316.65
1185,10456.3,2352.79,1317.24
1186,10455.9,2353.63,1317.84
1187,10455.6,2354.46,1318.44
1188,10455.2,2355.3,1319.03
1189,10454.8,2356.13,1319.62
1190,10454.4,2356.96,1320.22
1191,10454.1,2357.79,1320.81
1192,10453.7,2358.62,1321.4
1193,10453.3,2359.44,1321.99
1194,10452.9,2360.27,1322.58
1195,10452.4,2361.09,1323.17
1196,10452,2361.92,1323.76
1197,10451.6,2362.74,1324.35
1198,10451.2,2363.56,1324.94
1199,10450.7,2364.37,1325.53
1200,10450.3,2365.19,1326.11
1201,10449.8,2366.01,1326.7
1202,10449.4,2366.82,1327.28
1203,10448.9,2367.64,1327.87
1204,10448.5,2368.45,1328.45
1205,10448,2369.26,1329.03
1206,10447.5,2370.07,1329.62
1207,10447,2370.88,1330.2
1208,10446.5,2371.68,1330.78
1209,10446,2372.49,1331.36
1210,10445.5,2373.29,1331.94
1211,10445,2374.1,1332.52
1212,10444.5,2374.9,1333.1
1213,10444,2375.7,1333.68
1214,10443.5,2376.5,1334.25
1215,10443,2377.3,1334.83
1216,10442.4,2378.09,1335.4
1217,10441.9,2378.89,1335.98
1218,10441.3,2379.68,1336.55
1219,10440.8,2380.48,1337.13
1220,10440.2,2381.27,1337.7
1221,10439.6,2382.06,1338.27
1222,10439.1,2382.85,1338.84
1223,10438.5,2383.64,1339.42
1224,10437.9,2384.42,1339.99
1225,10437.3,2385.21,1340.56
1226,10436.7,2385.99,1341.13
1227,10436.1,2386.77,1341.69
1228,10435.5,2387.55,1342.26
1229,10434.9,2388.33,1342.83
1230,10434.3,2389.11,1343.39
1231,10433.7,2389.89,1343.96
1232,10433.1,2390.67,1344.53
1233,10432.4,2391.44,1345.09
1234,10431.8,2392.22,1345.65
1235,10431.2,2392.99,1346.22
1236,10430.5,2393.76,1346.78
1237,10429.9,2394.53,1347.34
1238,10429.2,2395.3,1347.9
1239,10428.5,2396.07,1348.46
1240,10427.9,2396.83,1349.02
1241,10427.2,2397.6,1349.58
1242,10426.5,2398.36,1350.14
1243,10425.8,2399.12,1350.7
1244,10425.1,2399.89,1351.26
1245,10424.4,2400.65,1351.81
1246,10423.7,2401.4,1352.37
1247,10423,2402.16,1352.92
1248,10422.3,2402.92,1353.48
1249,10421.6,2403.67,1354.03
1250,10420.9,2404.43,1354.58
1251,10420.1,2405.18,1355.14
1252,10419.4,2405.93,1355.69
1253,10418.6,2406.68,1356.24
1254,10417.9,2407.43,1356.79
1255,10417.2,2408.18,1357.34
1256,10416.4,2408.92,1357.89
1257,10415.6,2409.67,1358.44
1258,10414.9,2410.41,1358.99
1259,10414.1,2411.15,1359.53
1260,10413.3,2411.9,1360.08
1261,10412.5,2412.64,1360.63
1262,10411.7,2413.37,1361.17
1263,10411,2414.11,1361.72
1264,10410.2,2414.85,1362.26
1265,10409.4,2415.58,1362.8
1266,10408.5,2416.32,1363.35
1267,10407.7,2417.05,1363.89
1268,10406.9,2417.78,1364.43
1269,10406.1,2418.51,1364.97
1270,10405.3,2419.24,1365.51
1271,10404.4,2419.97,1366.05
1272,10403.6,2420.7,1366.59
1273,10402.7,2421.42,1367.13
1274,10401.9,2422.15,1367.67
1275,10401,2422.87,1368.2
1276,10400.2,2423.59,1368.74
1277,10399.3,2424.31,1369.28
1278,10398.4,2425.03,1369.81
1279,10397.6,2425.75,1370.34
1280,10396.7,2426.47,1370.88
1281,10395.8,2427.18,1371.41
1282,10394.9,2427.9,1371.94
1283,10394,2428.61,1372.48
1284,10393.1,2429.32,1373.01
1285,10392.2,2430.03,1373.54
1286,10391.3,2430.74,1374.07
1287,10390.4,2431.45,1374.6
1288,10389.5,2432.16,1375.13
1289,10388.5,2432.86,1375.65
1290,10387.6,2433.57,1376.18
1291,10386.7,2434.27,1376.71
1292,10385.7,2434.97,1377.23
1293,10384.8,2435.68,1377.76
1294,10383.9,2436.38,1378.28
1295,10382.9,2437.07,1378.81
1296,10381.9,2437.77,1379.33
1297,10381,2438.47,1379.85
1298,10380,2439.16,1380.38
1299,10379,2439.86,1380.9
1300,10378.1,2440.55,1381.42
1301,10377.1,2441.24,1381.94
1302,10376.1,2441.93,1382.46
1303,10375.1,2442.62,1382.98
1304,10374.1,2443.31,1383.5
1305,10373.1,2444,1384.01
1306,10372.1,2444.68,1384.53
1307,10371.1,2445.37,1385.05
1308,10370.1,2446.05,1385.56
1309,10369,2446.73,1386.08
1310,10368,2447.41,1386.59
1311,10367,2448.09,1387.11
1312,10366,2448.77,1387.62
1313,10364.9,2449.45,1388.13
1314,10363.9,2450.13,1388.64
1315,10362.8,2450.8,1389.16
1316,10361.8,2451.47,1389.67
1317,10360.7,2452.15,1390.18
1318,10359.7,2452.82,1390.69
1319,10358.6,2453.49,1391.2
1320,10357.5,2454.16,1391.7
1321,10356.4,2454.83,1392.21
1322,10355.4,2455.49,1392.72
1323,10354.3,2456.16,1393.22
1324,10353.2,2456.82,1393.73
1325,10352.1,2457.49,1394.24
1326,10351,2458.15,1394.74
1327,10349.9,2458.81,1395.24
1328,10348.8,2459.47,1395.75
1329,10347.7,2460.13,1396.25
1330,10346.6,2460.79,1396.75
1331,10345.4,2461.44,1397.25
1332,10344.3,2462.1,1397.75
1333,10343.2,2462.75,1398.25
1334,10342.1,2463.4,1398.75
1335,10340.9,2464.06,1399.25
1336,10339.8,2464.71,1399.75
1337,10338.6,2465.36,1400.25
1338,10337.5,2466,1400.74
1339,10336.3,2466.65,1401.24
1340,10335.2,2467.3,1401.74
1341,10334,2467.94,1402.23
1342,10332.8,2468.59,1402.73
1343,10331.6,2469.23,1403.22
1344,10330.5,2469.87,1403.71
1345,10329.3,2470.51,1404.21
1346,10328.1,2471.15,1404.7
1347,10326.9,2471.79,1405.19
1348,10325.7,2472.42,1405.68
1349,10324.5,2473.06,1406.17
1350,10323.3,2473.69,1406.66
1351,10322.1,2474.33,1407.15
1352,10320.9,2474.96,1407.64
1353,10319.7,2475.59,1408.12
1354,10318.5,2476.22,1408.61
1355,10317.2,2476.85,1409.1
1356,10316,2477.48,1409.58
1357,10314.8,2478.1,1410.07
1358,10313.5,2478.73,1410.55
1359,10312.3,2479.35,1411.04
1360,10311,2479.98,1411.52
1361,10309.8,2480.6,1412
1362,10308.5,2481.22,1412.49
1363,10307.3,2481.84,1412.97
1364,10306,2482.46,1413.45
1365,10304.7,2483.08,1413.93
1366,10303.5,2483.69,1414.41
1367,10302.2,2484.31,1414.89
1368,10300.9,2484.92,1415.36
1369,10299.6,2485.53,1415.84
1370,10298.4,2486.15,1416.32
1371,10297.1,2486.76,1416.8
1372,10295.8,2487.37,1417.27
1373,10294.5,2487.98,1417.75
1374,10293.2,2488.58,1418.22
1375,10291.9,2489.19,1418.7
1376,10290.5,2489.79,1419.17
1377,10289.2,2490.4,1419.64
1378,10287.9,2491,1420.11
1379,10286.6,2491.6,1420.59
1380,10285.3,2492.2,1421.06
1381,10283.9,2492.8,1421.53
1382,10282.6,2493.4,1422
1383,10281.2,2494,1422.47
1384,10279.9,2494.6,1422.94
1385,10278.6,2495.19,1423.4
1386,10277.2,2495.79,1423.87
1387,10275.9,2496.38,1424.34
1388,10274.5,2496.97,1424.8
1389,10273.1,2497.56,1425.27
1390,10271.8,2498.15,1425.73
1391,10270.4,2498.74,1426.2
1392,10269,2499.33,1426.66
1393,10267.6,2499.91,1427.13
1394,10266.3,2500.5,1427.59
1395,10264.9,2501.08,1428.05
1396,10263.5,2501.67,1428.51
1397,10262.1,2502.25,1428.97
1398,10260.7,2502.83,1429.43
1399,10259.3,2503.41,1429.89
1400,10257.9,2503.99,1430.35
1401,10256.5,2504.56,1430.81
1402,10255.1,2505.14,1431.27
1403,10253.6,2505.72,1431.72
1404,10252.2,2506.29,1432.18
1405,10250.8,2506.86,1432.64
1406,10249.4,2507.44,1433.09
1407,10247.9,2508.01,1433.55
1408,10246.5,2508.58,1434
1409,10245.1,2509.15,1434.45
1410,10243.6,2509.71,1434.91
1411,10242.2,2510.28,1435.36
1412,10240.7,2510.85,1435.81
1413,10239.3,2511.41,1436.26
1414,10237.8,2511.97,1436.71
1415,10236.3,2512.54,1437.16
1416,10234.9,2513.1,1437.61
1417,10233.4,2513.66,1438.06
1418,10231.9,2514.22,1438.51
1419,10230.5,2514.77,1438.96
1420,10229,2515.33,1439.4
1421,10227.5,2515.89,1439.85
1422,10226,2516.44,1440.3
1423,10224.5,2517,1440.74
1424,10223,2517.55,1441.19
1425,10221.5,2518.1,1441.63
1426,10220,2518.65,1442.07
1427,10218.5,2519.2,1442.52
1428,10217,2519.75,1442.96
1429,10215.5,2520.3,1443.4
1430,10214,2520.84,1443.84
1431,10212.5,2521.39,1444.28
1432,10210.9,2521.93,1444.72
1433,10209.4,2522.47,1445.16
1434,10207.9,2523.02,1445.6
1435,10206.3,2523.56,1446.04
1436,10204.8,2524.1,1446.47
1437,10203.3,2524.64,1446.91
1438,10201.7,2525.17,1447.35
1439,10200.2,2525.71,1447.78
1440,10198.6,2526.25,1448.22
1441,10197.1,2526.78,1448.65
1442,10195.5,2527.31,1449.09
1443,10194,2527.85,1449.52
1444,10192.4,2528.38,1449.95
1445,10190.8,2528.91,1450.38
1446,10189.3,2529.44,1450.82
1447,10187.7,2529.97,1451.25
1448,10186.1,2530.49,1451.68
1449,10184.5,2531.02,1452.11
1450,10182.9,2531.54,1452.54
1451,10181.3,2532.07,1452.97
1452,10179.8,2532.59,1453.39
1453,10178.2,2533.11,1453.82
1454,10176.6,2533.63,1454.25
1455,10175,2534.15,1454.67
1456,10173.3,2534.67,1455.1
1457,10171.7,2535.19,1455.52
1458,10170.1,2535.71,1455.95
1459,10168.5,2536.22,1456.37
1460,10166.9,2536.74,1456.8
1461,10165.3,2537.25,1457.22
1462,10163.6,2537.77,1457.64
1463,10162,2538.28,1458.06
1464,10160.4,2538.79,1458.48
1465,10158.8,2539.3,1458.9
1466,10157.1,2539.81,1459.32
1467,10155.5,2540.31,1459.74
1468,10153.8,2540.82,1460.16
1469,10152.2,2541.32,1460.58
1470,10150.5,2541.83,1461
1471,10148.9,2542.33,1461.42
1472,10147.2,2542.83,1461.83
1473,10145.6,2543.34,1462.25
1474,10143.9,2543.84,1462.66
1475,10142.2,2544.34,1463.08
1476,10140.6,2544.83,1463.49
1477,10138.9,2545.33,1463.9
1478,10137.2,2545.83,1464.32
1479,10135.5,2546.32,1464.73
1480,10133.8,2546.82,1465.14
1481,10132.2,2547.31,1465.55
1482,10130.5,2547.8,1465.96
1483,10128.8,2548.29,1466.37
1484,10127.1,2548.78,1466.78
1485,10125.4,2549.27,1467.19
1486,10123.7,2549.76,1467.6
1487,10122,2550.25,1468.01
1488,10120.3,2550.73,1468.42
1489,10118.6,2551.22,1468.82
1490,10116.8,2551.7,1469.23
1491,10115.1,2552.18,1469.63
1492,10113.4,2552.67,1470.04
1493,10111.7,2553.15,1470.44
1494,10110,2553.63,1470.85
1495,10108.2,2554.11,1471.25
1496,10106.5,2554.58,1471.65
1497,10104.8,2555.06,1472.05
1498,10103,2555.54,1472.46
1499,10101.3,2556.01,1472.86
1500,10099.5,2556.48,1473.26
1501,10097.8,2556.96,1473.66
1502,10096,2557.43,1474.06
1503,10094.3,2557.9,1474.45
1504,10092.5,2558.37,1474.85
1505,10090.8,2558.84,1475.25
1506,10089,2559.31,1475.65
1507,10087.2,2559.77,1476.04
1508,10085.5,2560.24,1476.44
1509,10083.7,2560.7,1476.83
1510,10081.9,2561.17,1477.23
1511,10080.2,2561.63,1477.62
1512,10078.4,2562.09,1478.02
1513,10076.6,2562.55,1478.41
1514,10074.8,2563.01,1478.8
1515,10073,2563.47,1479.19
1516,10071.2,2563.93,1479.58
1517,10069.4,2564.39,1479.97
1518,10067.6,2564.84,1480.36
1519,10065.8,2565.3,1480.75
1520,10064,2565.75,1481.14
1521,10062.2,2566.2,1481.53
1522,10060.4,2566.66,1481.92
1523,10058.6,2567.11,1482.31
1524,10056.8,2567.56,1482.69
1525,10055,2568.01,1483.08
1526,10053.2,2568.45,1483.46
1527,10051.3,2568.9,1483.85
1528,10049.5,2569.35,1484.23
1529,10047.7,2569.79,1484.62
1530,10045.9,2570.24,1485
1531,10044,2570.68,1485.38
1532,10042.2,2571.12,1485.77
1533,10040.3,2571.56,1486.15
1534,10038.5,2572,1486.53
1535,10036.7,2572.44,1486.91
1536,10034.8,2572.88,1487.29
1537,10033,2573.32,1487.67
1538,10031.1,2573.75,1488.05
1539,10029.3,2574.19,1488.43
1540,10027.4,2574.62,1488.8
1541,10025.5,2575.06,1489.18
1542,10023.7,2575.49,1489.56
1543,10021.8,2575.92,1489.93
1544,10019.9,2576.35,1490.31
1545,10018.1,2576.78,1490.68
1546,10016.2,2577.21,1491.06
1547,10014.3,2577.64,1491.43
1548,10012.4,2578.06,1491.81
1549,10010.5,2578.49,1492.18
1550,10008.7,2578.91,1492.55
1551,10006.8,2579.34,1492.92
1552,10004.9,2579.76,1493.29
1553,10003,2580.18,1493.66
1554,10001.1,2580.6,1494.03
1555,9999.2,2581.02,1494.4
1556,9997.3,2581.44,1494.77
1557,9995.4,2581.86,1495.14
1558,9993.49,2582.28,1495.51
1559,9991.58,2582.69,1495.87
1560,9989.67,2583.11,1496.24
1561,9987.76,2583.52,1496.61
1562,9985.84,2583.94,1496.97
1563,9983.93,2584.35,1497.34
1564,9982.01,2584.76,1497.7
1565,9980.08,2585.17,1498.07
1566,9978.16,2585.58,1498.43
1567,9976.23,2585.99,1498.79
1568,9974.3,2586.4,1499.15
1569,9972.36,2586.8,1499.52
1570,9970.43,2587.21,1499.88
1571,9968.49,2587.61,1500.24
1572,9966.55,2588.02,1500.6
1573,9964.6,2588.42,1500.96
1574,9962.66,2588.82,1501.32
1575,9960.71,2589.22,1501.67
1576,9958.76,2589.62,1502.03
1577,9956.8,2590.02,1502.39
1578,9954.85,2590.42,1502.75
1579,9952.89,2590.82,1503.1
1580,9950.93,2591.21,1503.46
1581,9948.97,2591.61,1503.81
1582,9947,2592,1504.17
1583,9945.03,2592.39,1504.52
1584,9943.06,2592.79,1504.88
1585,9941.09,2593.18,1505.23
1586,9939.11,2593.57,1505.58
1587,9937.14,2593.96,1505.93
1588,9935.16,2594.35,1506.28
1589,9933.17,2594.73,1506.63
1590,9931.19,2595.12,1506.99
1591,9929.2,2595.51,1507.33
1592,9927.21,2595.89,1507.68
1593,9925.22,2596.28,1508.03
1594,9923.23,2596.66,1508.38
1595,9921.23,2597.04,1508.73
1596,9919.23,2597.42,1509.07
1597,9917.23,2597.8,1509.42
1598,9915.23,2598.18,1509.77
1599,9913.22,2598.56,1510.11
1600,9911.21,2598.94,1510.46
1601,9909.2,2599.32,1510.8
1602,9907.19,2599.69,1511.15
1603,9905.17,2600.07,1511.49
1604,9903.16,2600.44,1511.83
1605,9901.14,2600.81,1512.17
1606,9899.11,2601.18,1512.51
1607,9897.09,2601.56,1512.86
1608,9895.06,2601.93,1513.2
1609,9893.04,2602.3,1513.54
1610,9891,2602.66,1513.88
1611,9888.97,2603.03,1514.21
